cost,split,query_id,unit,family_id,metric,condition,seed,budget,rho,truth_status,truth_value,static_status,dynamic_status,static_correct,dynamic_correct,class_
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,69648,0.9,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,73517,0.95,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_decision_reason,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,65778,0.85,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_failure,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,54170,0.7,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,58040,0.75,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,61909,0.8,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,65778,0.85,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,channel_receipt_lifecycle,0,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,54170,0.7,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,58040,0.75,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,61909,0.8,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,65778,0.85,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_1,19119,77387,1.0,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,0,0.0,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,3869,0.05,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,7738,0.1,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,11608,0.15,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,15477,0.2,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,19346,0.25,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,23216,0.3,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,27085,0.35,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,30954,0.4,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,34824,0.45,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,38693,0.5,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,42562,0.55,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,46432,0.6,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,50301,0.65,unknown,,infeasible,infeasible,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,54170,0.7,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,58040,0.75,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,61909,0.8,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,65778,0.85,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,69648,0.9,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,73517,0.95,unknown,,unknown,unknown,False,False,same
C1,heldout,H06_revoked_lease_journal_01:RIR,H06_revoked_lease_journal_01,H06_revoked_lease_journal,RIR,random_3,19119,77387,1.0,unknown,,unknown,unknown,False,False,same
